legitimate_value,attr1_value,attr2_value,csp_rate
45611,0.0,2.0,0.46893963
4561Z,1.0,2.0,0.46896127
92811P2,0.0,1.0,0.46912375
813M,1.0,1.0,0.4692395
5415,1.0,2.0,0.46938285
5415,1.0,1.0,0.4694207
8139Z,1.0,1.0,0.46945453
6231,0.0,2.0,0.46953592
51311,1.0,2.0,0.46967694
4552,0.0,1.0,0.46973544
5416,1.0,1.0,0.46974537
336M,1.0,1.0,0.46990284
5613,1.0,1.0,0.4699419
92119,0.0,2.0,0.4699796
8112,1.0,2.0,0.47003374
23,1.0,2.0,0.47012195
51929,0.0,1.0,0.47022554
722Z,1.0,2.0,0.47038427
3399ZM,0.0,2.0,0.47047895
611M1,1.0,2.0,0.47050625
517Z,1.0,1.0,0.47064537
3131,1.0,1.0,0.47070172
722Z,0.0,2.0,0.4710559
52M2,1.0,2.0,0.47108567
492,1.0,1.0,0.471351
4442,0.0,1.0,0.47144014
8122,1.0,2.0,0.47144085
4411,1.0,2.0,0.47174102
221MP,1.0,2.0,0.4718406
5241,0.0,2.0,0.47189274
337,0.0,1.0,0.47202674
488,1.0,1.0,0.47279215
23,0.0,2.0,0.47280774
531M,0.0,1.0,0.4729679
44511,1.0,1.0,0.47302842
923,1.0,2.0,0.47310308
32411,0.0,2.0,0.47318482
71395,1.0,2.0,0.4732454
332MZ,0.0,2.0,0.4734492
9281P,1.0,2.0,0.47367746
31411,1.0,1.0,0.47375816
3399ZM,1.0,2.0,0.47398508
3341,1.0,1.0,0.47405714
4441Z,1.0,2.0,0.47414714
111,0.0,1.0,0.4742168
2121,1.0,1.0,0.4742642
92811P4,0.0,1.0,0.47434688
491,0.0,1.0,0.47436067
2212P,1.0,1.0,0.4743914
8113,1.0,2.0,0.47443673
5416,0.0,2.0,0.47463748
6213ZM,1.0,1.0,0.47472245
6111,0.0,1.0,0.47501576
111,1.0,1.0,0.47504395
4593,1.0,2.0,0.47517198
6214,0.0,2.0,0.47518364
3118Z,0.0,1.0,0.4754684
8131,1.0,1.0,0.47548944
561M,0.0,2.0,0.47549456
5415,0.0,1.0,0.47589716
213,1.0,1.0,0.47600797
5413,0.0,1.0,0.47691777
5417,1.0,2.0,0.47702968
3313,0.0,1.0,0.47706738
5617Z,0.0,2.0,0.47712895
4571,1.0,1.0,0.4774202
112,1.0,1.0,0.4774746
5321,0.0,2.0,0.47770375
6214,1.0,1.0,0.47775546
4591M,1.0,1.0,0.47788766
3313,1.0,1.0,0.47796252
3261,0.0,2.0,0.4779952
4491,1.0,1.0,0.4780584
22S,1.0,2.0,0.4781382
4413,1.0,2.0,0.47844505
111,1.0,2.0,0.47846788
9211MP,0.0,2.0,0.47857413
492,0.0,2.0,0.47858903
5241,1.0,2.0,0.4786756
32411,1.0,1.0,0.47868803
4236,1.0,1.0,0.47871098
611M3,0.0,1.0,0.47879663
4453,1.0,2.0,0.47913185
9211MP,1.0,1.0,0.47916335
4233,1.0,1.0,0.4793311
221MP,1.0,1.0,0.4795406
516,1.0,1.0,0.47960198
6244,0.0,2.0,0.47967574
3231,1.0,2.0,0.47976342
4583,1.0,2.0,0.47982156
44414,0.0,2.0,0.4801116
44511,0.0,2.0,0.48014066
623M,0.0,1.0,0.48026115
3115,0.0,1.0,0.4804067
325M,1.0,1.0,0.48045564
114,0.0,1.0,0.48065296
9281P,1.0,1.0,0.48154736
7111,0.0,2.0,0.48159945
4561Z,0.0,1.0,0.48182607
213,0.0,1.0,0.48192966
5121,0.0,1.0,0.48201355
33641M1,0.0,2.0,0.4822811
92811P6,1.0,1.0,0.48280537
5241,1.0,1.0,0.4829676
484,1.0,1.0,0.48300508
311M2,0.0,1.0,0.48321724
314Z,1.0,2.0,0.48329183
33641M1,1.0,1.0,0.48332715
6241,0.0,2.0,0.4834977
4571,0.0,2.0,0.4835167
8122,0.0,2.0,0.4838603
4247,1.0,2.0,0.4838715
485M,0.0,1.0,0.48388436
6211,1.0,2.0,0.48438647
3365,1.0,1.0,0.4843872
3254,0.0,2.0,0.48468322
8123,1.0,2.0,0.48475313
2212P,0.0,1.0,0.4849875
611M3,1.0,2.0,0.4851354
4237,1.0,1.0,0.48518267
9211MP,1.0,2.0,0.48540226
42S,1.0,1.0,0.48551235
522M,0.0,2.0,0.48577684
5241,0.0,1.0,0.4858426
92113,0.0,1.0,0.48589256
8114,1.0,2.0,0.48654324
812112,1.0,2.0,0.48714203
611M2,1.0,2.0,0.48724997
9211MP,0.0,1.0,0.48756605
44513,0.0,1.0,0.48760334
3219ZM,1.0,1.0,0.4876535
4599,1.0,1.0,0.48770893
2212P,0.0,2.0,0.4879179
611M2,0.0,2.0,0.48901984
4593,0.0,2.0,0.4892733
7115,1.0,2.0,0.48932362
45921,1.0,2.0,0.48956433
44511,0.0,1.0,0.48962575
4249Z,1.0,2.0,0.4896546
3114,1.0,1.0,0.48978359
51921,0.0,2.0,0.48986447
4231,1.0,1.0,0.49019718
45941,1.0,2.0,0.4902137
712,1.0,2.0,0.4903018
493,1.0,1.0,0.49057335
3256,0.0,1.0,0.49111325
33641M2,0.0,1.0,0.49128065
4853,1.0,1.0,0.49141276
3391,0.0,1.0,0.49143663
7111,1.0,2.0,0.49176696
5313,0.0,2.0,0.4924112
517111,0.0,1.0,0.49251124
33311,0.0,1.0,0.49256048
5132,0.0,1.0,0.4925705
334M2,0.0,2.0,0.49260798
3366,1.0,1.0,0.49271467
33311,1.0,2.0,0.49275923
3391,1.0,1.0,0.49298763
621M,1.0,1.0,0.4931116
3327,0.0,1.0,0.4932906
337,1.0,2.0,0.4934726
3221,0.0,1.0,0.49351406
4248,1.0,1.0,0.49367154
621M,0.0,1.0,0.49372298
561M,1.0,2.0,0.49384782
5418,1.0,2.0,0.4938732
6212,1.0,1.0,0.49458918
488,1.0,2.0,0.49480876
713Z,1.0,1.0,0.49482253
4238,1.0,2.0,0.49510425
4452,0.0,1.0,0.49514478
6241,0.0,1.0,0.4953659
4551,1.0,2.0,0.4955768
45921,0.0,1.0,0.49580476
4561Z,0.0,2.0,0.49595955
92M2,1.0,2.0,0.49616575
5132,1.0,2.0,0.49626678
4231,1.0,2.0,0.4965043
5419Z,0.0,2.0,0.4968547
484,1.0,2.0,0.49732754
5418,0.0,1.0,0.4982585
4441Z,0.0,2.0,0.49854776
5615,0.0,1.0,0.49864286
334M2,1.0,1.0,0.49874982
5613,1.0,2.0,0.49896777
115,0.0,1.0,0.498987
3272,0.0,1.0,0.49900338
6242,0.0,1.0,0.4991035
5416,1.0,2.0,0.49939162
6243,0.0,2.0,0.4996725
311M2,1.0,1.0,0.49968025
424M,1.0,1.0,0.49970835
487,0.0,2.0,0.4997759
424M,0.0,1.0,0.499782
8139Z,1.0,2.0,0.49982423
5615,1.0,2.0,0.5000501
5131Z,1.0,1.0,0.5003095
3118Z,1.0,1.0,0.50034636
3231,0.0,1.0,0.50040275
32621,1.0,1.0,0.5005604
485M,0.0,2.0,0.5006269
3132Z,1.0,1.0,0.5008775
33641M1,0.0,1.0,0.5011687
7112,0.0,1.0,0.50122845
623M,0.0,2.0,0.50134665
561M,1.0,1.0,0.5015362
4442,1.0,2.0,0.50169396
6231,0.0,1.0,0.5017046
6243,0.0,1.0,0.50176406
111,0.0,2.0,0.50178444
5121,0.0,2.0,0.5028114
335M,0.0,2.0,0.5034522
4582,1.0,2.0,0.50356853
4551,0.0,2.0,0.5035695
8114,1.0,1.0,0.50357383
2213M,1.0,2.0,0.50372803
33641M1,1.0,2.0,0.503947
7111,1.0,1.0,0.5040447
623M,1.0,1.0,0.5042812
5131Z,1.0,2.0,0.5045502
92M2,0.0,2.0,0.5045616
4239Z,1.0,2.0,0.504744
4591M,0.0,1.0,0.5049162
493,0.0,2.0,0.50496113
2211P,1.0,2.0,0.5049673
812111,0.0,1.0,0.5057134
327M,0.0,1.0,0.5059027
3345,0.0,2.0,0.5059687
4411,0.0,2.0,0.50612426
488,0.0,1.0,0.5062541
814,1.0,2.0,0.50626415
4412,1.0,1.0,0.50642955
44513,1.0,1.0,0.50656354
8139Z,0.0,2.0,0.506583
3327,1.0,2.0,0.50658315
4452,0.0,2.0,0.5067283
5313,1.0,2.0,0.5068965
4239Z,0.0,1.0,0.50696224
45913,0.0,2.0,0.5070343
813M,0.0,2.0,0.5074301
45941,0.0,1.0,0.50761086
4491,0.0,2.0,0.5078255
712,0.0,1.0,0.508006
2123,1.0,1.0,0.5086464
112,1.0,2.0,0.5088233
4243,1.0,2.0,0.5091186
4MS,1.0,1.0,0.5098678
5221M,1.0,1.0,0.5099853
54194,1.0,2.0,0.51047444
5182,1.0,1.0,0.51062196
325M,1.0,2.0,0.5107196
5417,0.0,1.0,0.5116409
92119,1.0,1.0,0.51166284
4244,0.0,1.0,0.5117703
4413,0.0,2.0,0.5120889
4236,1.0,2.0,0.5120911
92811P5,1.0,1.0,0.51229423
3231,0.0,2.0,0.5124047
5182,0.0,1.0,0.5124091
611M2,0.0,1.0,0.51249313
611M2,1.0,1.0,0.5125476
6212,0.0,1.0,0.5130695
7115,1.0,1.0,0.51353234
3315,0.0,1.0,0.5135649
56173,0.0,2.0,0.5137521
3352,0.0,2.0,0.5138633
114,1.0,1.0,0.514501
532M2,1.0,1.0,0.5145382
3272,1.0,1.0,0.51458496
5419Z,1.0,1.0,0.51462305
488,0.0,2.0,0.51523393
332M,1.0,1.0,0.5152455
2213M,1.0,1.0,0.5154135
54194,0.0,2.0,0.5154299
3321,0.0,2.0,0.51571655
92113,1.0,2.0,0.5157438
4453,1.0,1.0,0.5157751
2122,0.0,1.0,0.51596117
51311,0.0,2.0,0.5161416
44414,0.0,1.0,0.51664704
5121,1.0,1.0,0.51671225
92811P3,0.0,2.0,0.51840883
486,1.0,1.0,0.52029335
4442,0.0,2.0,0.52045107
8131,0.0,1.0,0.52154875
4233,1.0,2.0,0.5220581
4491,0.0,1.0,0.5221755
3399M,1.0,2.0,0.5237067
5414,0.0,1.0,0.52389014
42393,0.0,1.0,0.52421486
4412,0.0,1.0,0.52427745
92811P2,1.0,1.0,0.5248762
62132,1.0,1.0,0.52523243
4249Z,0.0,2.0,0.5264606
311M2,0.0,2.0,0.52758944
8123,1.0,1.0,0.52842
332MZ,1.0,2.0,0.5284805
33299M,1.0,1.0,0.5290337
3369,1.0,1.0,0.5295787
712,1.0,1.0,0.5308793
33MS,0.0,1.0,0.53139263
6242,0.0,2.0,0.53162855
4583,1.0,1.0,0.5321654
51311,1.0,1.0,0.53454536
