legitimate_value,attr1_value,attr2_value,csp_rate
4593,1.0,1.0,0.4231036
562,2.0,9.0,0.42325583
3399ZM,2.0,9.0,0.42351317
113M,2.0,1.0,0.4235955
561M,1.0,1.0,0.42370695
6243,1.0,2.0,0.4237302
4413,1.0,1.0,0.42379865
6231,2.0,9.0,0.42385206
3261,2.0,8.0,0.42427063
333MS,2.0,2.0,0.4243629
6241,2.0,9.0,0.42450112
4MS,2.0,6.0,0.42485073
9211MP,1.0,9.0,0.42518526
721M,2.0,9.0,0.42533866
51929,2.0,9.0,0.4255019
3272,2.0,1.0,0.42555037
6244,2.0,9.0,0.42558494
32411,2.0,9.0,0.4262165
4853,1.0,1.0,0.4264194
334M2,2.0,8.0,0.4264742
481,1.0,1.0,0.42658696
5414,2.0,8.0,0.42659497
6214,1.0,9.0,0.4266041
3399M,2.0,1.0,0.42696154
31411,2.0,2.0,0.4271495
522M,1.0,1.0,0.42718443
8114,2.0,6.0,0.42726448
3MS,2.0,6.0,0.427371
5616,2.0,1.0,0.42765468
516,1.0,1.0,0.42769217
713Z,1.0,9.0,0.4278537
3116,1.0,2.0,0.4278612
2211P,2.0,9.0,0.42787716
5617Z,1.0,1.0,0.42796543
484,1.0,9.0,0.42814213
4411,2.0,2.0,0.4289552
44414,2.0,9.0,0.4292138
482,2.0,1.0,0.42924845
52M2,2.0,8.0,0.42947626
56173,2.0,8.0,0.4298942
5617Z,2.0,6.0,0.42993736
4571,2.0,6.0,0.43024504
92811P3,2.0,2.0,0.43031505
522M,2.0,2.0,0.43044057
6111,1.0,2.0,0.43055287
4411,1.0,9.0,0.43101722
4492,2.0,1.0,0.43111715
311M1,2.0,9.0,0.43125904
9211MP,1.0,2.0,0.43128738
3261,2.0,9.0,0.43145207
493,1.0,6.0,0.43147612
493,1.0,1.0,0.43197727
4552,2.0,8.0,0.4325751
531M,1.0,2.0,0.43257642
6216,2.0,6.0,0.43273288
611M3,2.0,6.0,0.43286476
4591M,1.0,1.0,0.43299338
5242,2.0,2.0,0.43356812
327M,2.0,1.0,0.43362257
3256,1.0,9.0,0.43404132
3211,2.0,1.0,0.4341234
622M,1.0,9.0,0.43427193
221MP,2.0,1.0,0.43437955
3211,2.0,2.0,0.43442294
6231,2.0,2.0,0.4345536
23,2.0,9.0,0.4346074
5419Z,2.0,2.0,0.43461844
481,2.0,1.0,0.4347111
112,2.0,9.0,0.43484703
812112,2.0,6.0,0.43493405
3115,2.0,1.0,0.43498126
3391,2.0,9.0,0.4351804
3256,2.0,1.0,0.43518606
51921,2.0,1.0,0.43533704
711M,2.0,1.0,0.43540773
492,1.0,1.0,0.43579686
5614,2.0,1.0,0.4358604
6211,2.0,8.0,0.43587938
8111Z,2.0,1.0,0.43670124
62131,2.0,1.0,0.43693024
45611,2.0,6.0,0.43698955
92M2,2.0,1.0,0.43702838
562,2.0,1.0,0.4370644
33641M1,1.0,6.0,0.43710783
6216,2.0,2.0,0.4371935
52M2,2.0,2.0,0.43723843
722Z,2.0,9.0,0.43745705
5131Z,2.0,1.0,0.43756083
5121,2.0,8.0,0.43765005
5321,2.0,1.0,0.4377616
517111,2.0,1.0,0.43789575
5416,2.0,8.0,0.43795514
4232,2.0,8.0,0.4381238
712,2.0,2.0,0.43817228
722Z,1.0,9.0,0.4381866
5221M,1.0,1.0,0.43846887
5418,2.0,8.0,0.4384705
4571,1.0,1.0,0.4386526
7211,2.0,1.0,0.43868828
6241,2.0,6.0,0.43869436
3345,2.0,6.0,0.43869948
92119,2.0,1.0,0.43873024
51921,2.0,2.0,0.43907872
45921,2.0,1.0,0.43939656
3115,1.0,1.0,0.43945634
3116,2.0,1.0,0.43945962
485M,2.0,9.0,0.4395556
5131Z,2.0,6.0,0.43959716
3222M,2.0,1.0,0.4402235
45611,2.0,1.0,0.44029894
55,2.0,1.0,0.44036317
6111,2.0,8.0,0.44038674
517Z,2.0,8.0,0.44060996
4581,2.0,9.0,0.4406411
4MS,2.0,1.0,0.44069475
52M3,2.0,2.0,0.44070175
92MP,2.0,2.0,0.44099632
332MZ,2.0,1.0,0.44116297
711M,2.0,2.0,0.44129497
4411,2.0,9.0,0.44129553
4853,2.0,1.0,0.4415948
8121M,2.0,6.0,0.44166806
55,1.0,2.0,0.44212148
71395,2.0,1.0,0.44226953
6214,2.0,9.0,0.44256878
5241,1.0,2.0,0.44282994
6244,2.0,2.0,0.44291097
315M,2.0,1.0,0.4430177
332MZ,2.0,2.0,0.44317123
337,1.0,2.0,0.4432116
522M,2.0,1.0,0.44334304
5417,2.0,6.0,0.44337723
5411,2.0,1.0,0.44345284
6216,2.0,8.0,0.44349092
6244,1.0,2.0,0.4435878
486,1.0,1.0,0.44374326
55,1.0,1.0,0.44386435
5413,2.0,1.0,0.44401798
311M1,2.0,1.0,0.4440578
6212,2.0,1.0,0.44414845
491,1.0,1.0,0.44418332
562,2.0,2.0,0.4441934
4581,2.0,6.0,0.44438535
23,1.0,2.0,0.44444698
8111Z,2.0,9.0,0.44450292
9281P,2.0,6.0,0.4445923
722Z,1.0,2.0,0.44459304
531M,2.0,1.0,0.4446256
4552,2.0,1.0,0.44478628
44513,2.0,1.0,0.44507426
4245,2.0,1.0,0.44521102
713Z,2.0,6.0,0.4452283
56173,2.0,1.0,0.4453819
3333,2.0,1.0,0.4455131
485M,1.0,2.0,0.44551936
6212,2.0,6.0,0.44565088
33641M1,2.0,8.0,0.44566435
6244,2.0,1.0,0.445763
8139Z,2.0,1.0,0.44582707
32711,2.0,1.0,0.44609344
491,2.0,2.0,0.44610307
5412,2.0,8.0,0.44612262
6111,2.0,6.0,0.44613978
3121,2.0,9.0,0.44638866
221MP,2.0,9.0,0.446412
6216,2.0,9.0,0.44648734
32411,2.0,8.0,0.44656336
2211P,2.0,1.0,0.4468425
4244,2.0,6.0,0.44691175
4MS,1.0,9.0,0.4469119
56173,1.0,9.0,0.44707206
5415,2.0,6.0,0.44720972
8122,2.0,1.0,0.44731236
9211MP,1.0,8.0,0.44735616
5242,2.0,1.0,0.4473803
92M1,2.0,1.0,0.4475379
6222,2.0,1.0,0.4475662
5411,2.0,9.0,0.44778085
622M,2.0,2.0,0.44786295
