legitimate_value,attr1_value,attr2_value,csp_rate
332M,2.0,1.0,0.45256278
3333,2.0,2.0,0.45262405
1133,2.0,1.0,0.45292792
5221M,2.0,2.0,0.45314026
5411,2.0,2.0,0.45349374
333MS,2.0,1.0,0.4542674
6111,2.0,1.0,0.45437554
8113,2.0,1.0,0.45441118
8121M,2.0,2.0,0.45441213
311M1,2.0,1.0,0.45443562
531M,2.0,1.0,0.4544952
4581,2.0,1.0,0.4545081
4599,2.0,2.0,0.45454657
6222,2.0,1.0,0.45460021
3272,1.0,1.0,0.4546196
5418,2.0,1.0,0.45475674
52M2,2.0,1.0,0.45479998
92MP,2.0,2.0,0.45484436
22132,2.0,2.0,0.45492342
6111,2.0,2.0,0.455023
51929,2.0,1.0,0.45504662
4552,2.0,1.0,0.4553191
9281P,1.0,1.0,0.45545685
42S,2.0,1.0,0.45562446
3279,2.0,1.0,0.45599842
4413,2.0,1.0,0.45605302
4245,2.0,1.0,0.45634884
8131,2.0,2.0,0.45643535
23,2.0,1.0,0.4564988
4853,1.0,1.0,0.45678002
6213ZM,2.0,2.0,0.45680696
8131,1.0,2.0,0.45732576
3219ZM,2.0,2.0,0.45732984
92MP,1.0,2.0,0.45736817
92MP,2.0,1.0,0.45742384
3254,2.0,2.0,0.45756364
488,1.0,1.0,0.45783398
5412,2.0,2.0,0.45820644
3366,2.0,1.0,0.4582086
7224,2.0,2.0,0.4582184
5416,1.0,1.0,0.45834896
6241,2.0,2.0,0.458393
9211MP,1.0,2.0,0.45844352
6111,1.0,1.0,0.45864683
722Z,2.0,1.0,0.45873725
4571,2.0,2.0,0.4589392
3254,2.0,1.0,0.45900205
6231,1.0,2.0,0.45901063
45914,2.0,1.0,0.45903915
611M3,2.0,1.0,0.45909193
7211,2.0,2.0,0.45919394
334M2,2.0,1.0,0.45928073
92811P1,1.0,1.0,0.45934954
6214,2.0,1.0,0.45950374
7224,1.0,2.0,0.45964855
491,2.0,1.0,0.4599527
6213ZM,2.0,1.0,0.460176
23,1.0,1.0,0.46031898
92811P7,2.0,1.0,0.46035984
9281P,2.0,2.0,0.4605211
45611,2.0,2.0,0.4606924
5617Z,1.0,1.0,0.4607958
812111,2.0,1.0,0.46081567
713Z,1.0,2.0,0.46089745
611M1,1.0,1.0,0.4612762
3315,2.0,2.0,0.4613794
722Z,1.0,2.0,0.46157062
6214,1.0,1.0,0.46161222
8129,1.0,1.0,0.46173266
3256,2.0,2.0,0.4620865
3313,2.0,1.0,0.46210557
5614,2.0,1.0,0.4621886
62131,2.0,2.0,0.46242598
2212P,2.0,1.0,0.46259576
5415,2.0,2.0,0.46274036
331M,2.0,1.0,0.46306634
3328,1.0,2.0,0.4631134
923,2.0,2.0,0.46318334
622M,2.0,2.0,0.46319515
4571,2.0,1.0,0.46364477
6216,1.0,2.0,0.46371114
522M,1.0,1.0,0.4637444
92811P5,2.0,1.0,0.46401656
4238,2.0,1.0,0.4640605
517111,2.0,1.0,0.46435422
4241,2.0,1.0,0.46449652
56173,2.0,2.0,0.46467978
5419Z,1.0,2.0,0.4647579
