legitimate_value,attr1_value,attr2_value,csp_rate
6211,1.0,2.0,0.43636363636363634
5411,0.0,2.0,0.4375
5613,1.0,2.0,0.44
6212,0.0,2.0,0.44
6214,1.0,2.0,0.4411764705882353
516,1.0,2.0,0.4444444444444444
4452,1.0,2.0,0.4444444444444444
721M,0.0,2.0,0.4444444444444444
516,0.0,1.0,0.4444444444444444
7111,0.0,2.0,0.4444444444444444
3399ZM,1.0,2.0,0.4444444444444444
8131,0.0,2.0,0.4444444444444444
5418,1.0,1.0,0.4444444444444444
4MS,0.0,1.0,0.4444444444444444
722Z,1.0,1.0,0.44594594594594594
6241,1.0,2.0,0.4482758620689655
4552,1.0,2.0,0.4482758620689655
621M,0.0,1.0,0.45
923,1.0,1.0,0.45
4581,0.0,2.0,0.45161290322580644
6111,0.0,1.0,0.453125
336M,0.0,1.0,0.45454545454545453
6244,0.0,2.0,0.45454545454545453
4244,0.0,2.0,0.45454545454545453
3MS,1.0,1.0,0.45454545454545453
3261,0.0,1.0,0.45454545454545453
44513,0.0,2.0,0.45454545454545453
621M,1.0,2.0,0.4583333333333333
5416,1.0,1.0,0.4583333333333333
4853,1.0,1.0,0.4583333333333333
4552,0.0,1.0,0.45901639344262296
336M,0.0,2.0,0.46153846153846156
112,0.0,1.0,0.46153846153846156
4561Z,1.0,2.0,0.46153846153846156
522M,1.0,1.0,0.46153846153846156
3391,0.0,1.0,0.46153846153846156
485M,1.0,2.0,0.46153846153846156
5313,1.0,2.0,0.46153846153846156
5617Z,1.0,1.0,0.46153846153846156
4599,0.0,2.0,0.46153846153846156
4581,0.0,1.0,0.46153846153846156
713Z,1.0,1.0,0.4642857142857143
6211,0.0,2.0,0.46511627906976744
52M2,0.0,1.0,0.4666666666666667
6216,0.0,2.0,0.4666666666666667
492,1.0,1.0,0.46875
5241,0.0,1.0,0.47058823529411764
492,0.0,2.0,0.47058823529411764
485M,1.0,1.0,0.47368421052631576
5241,1.0,2.0,0.47619047619047616
5417,1.0,1.0,0.4782608695652174
45611,1.0,2.0,0.48
5242,1.0,2.0,0.48148148148148145
484,1.0,1.0,0.4835164835164835
4552,1.0,1.0,0.4838709677419355
713Z,0.0,1.0,0.4915254237288136
213,1.0,1.0,0.5
115,1.0,2.0,0.5
211,1.0,1.0,0.5
2122,0.0,1.0,0.5
92113,0.0,1.0,0.5
92113,1.0,2.0,0.5
92119,0.0,2.0,0.5
9281P,0.0,2.0,0.5
92811P3,0.0,1.0,0.5
92811P4,1.0,1.0,0.5
92811P1,0.0,1.0,0.5
92811P2,0.0,2.0,0.5
92811P2,1.0,1.0,0.5
92811P2,1.0,2.0,0.5
3321,1.0,1.0,0.5
92M2,0.0,1.0,0.5
812111,1.0,2.0,0.5
92811P6,1.0,1.0,0.5
33311,1.0,2.0,0.5
3328,0.0,1.0,0.5
4249Z,1.0,2.0,0.5
42S,0.0,1.0,0.5
4412,1.0,2.0,0.5
33299M,1.0,1.0,0.5
9211MP,0.0,2.0,0.5
8113,0.0,1.0,0.5
311M1,0.0,2.0,0.5
311M1,0.0,1.0,0.5
3118Z,0.0,1.0,0.5
311811,1.0,2.0,0.5
4412,1.0,1.0,0.5
9211MP,1.0,2.0,0.5
51311,0.0,2.0,0.5
5131Z,1.0,1.0,0.5
4231,1.0,1.0,0.5
4232,1.0,1.0,0.5
516,0.0,2.0,0.5
4232,1.0,2.0,0.5
3116,1.0,2.0,0.5
8129,1.0,2.0,0.5
8121M,0.0,2.0,0.5
44513,1.0,1.0,0.5
44414,0.0,1.0,0.5
44414,1.0,2.0,0.5
4441Z,0.0,2.0,0.5
3399M,0.0,1.0,0.5
3399M,0.0,2.0,0.5
3399M,1.0,1.0,0.5
62132,1.0,1.0,0.5
3252,0.0,1.0,0.5
3256,0.0,1.0,0.5
3256,1.0,1.0,0.5
3314,1.0,1.0,0.5
491,1.0,1.0,0.5
51929,1.0,1.0,0.5
517Z,1.0,2.0,0.5
488,0.0,2.0,0.5
491,0.0,2.0,0.5
483,1.0,1.0,0.5
42393,1.0,2.0,0.5
488,0.0,1.0,0.5
6222,0.0,2.0,0.5
623M,1.0,2.0,0.5
6213ZM,0.0,1.0,0.5
4238,0.0,1.0,0.5
3222M,0.0,2.0,0.5
32411,1.0,1.0,0.5
45921,0.0,1.0,0.5
4593,1.0,2.0,0.5
45921,1.0,2.0,0.5
45914,0.0,1.0,0.5
6231,0.0,1.0,0.5
5412,0.0,1.0,0.5
5321,0.0,1.0,0.5
6242,0.0,2.0,0.5
3221,0.0,2.0,0.5
53M,1.0,1.0,0.5
335M,1.0,2.0,0.5
33641M2,1.0,1.0,0.5
53M,1.0,2.0,0.5
335M,0.0,2.0,0.5
52M3,0.0,2.0,0.5
3345,1.0,2.0,0.5
5221M,0.0,1.0,0.5
33641M1,0.0,2.0,0.5
334M1,1.0,1.0,0.5
3341,0.0,1.0,0.5
334M1,1.0,2.0,0.5
52M2,0.0,2.0,0.5
3262M,1.0,1.0,0.5
327M,1.0,1.0,0.5
3279,1.0,1.0,0.5
5313,1.0,1.0,0.5
53M,0.0,1.0,0.5
5321,1.0,2.0,0.5
5321,0.0,2.0,0.5
311M2,1.0,2.0,0.5
4248,1.0,2.0,0.5
3132Z,1.0,1.0,0.5
311M2,0.0,2.0,0.5
4591M,1.0,2.0,0.5
4595,0.0,1.0,0.5
4248,1.0,1.0,0.5
4239Z,1.0,1.0,0.5
32221,1.0,1.0,0.5
3212,0.0,1.0,0.5
4245,0.0,1.0,0.5
8139Z,1.0,2.0,0.5
4571,1.0,1.0,0.5
4581,1.0,1.0,0.5
314Z,0.0,2.0,0.5
3211,0.0,2.0,0.5
3121,1.0,1.0,0.5
811192,1.0,1.0,0.5
721M,1.0,2.0,0.5
7224,0.0,2.0,0.5
7224,1.0,2.0,0.5
45611,0.0,1.0,0.5
71395,1.0,1.0,0.5
5416,1.0,2.0,0.5
3335,1.0,2.0,0.5
3336,0.0,2.0,0.5
