legitimate_value,attr1_value,attr2_value,csp_rate
4411,2.0,9.0,0.3415626
5413,2.0,2.0,0.34233966
92811P6,2.0,1.0,0.3425196
3261,2.0,8.0,0.3428959
111,2.0,8.0,0.34363446
4234,2.0,1.0,0.34381127
3272,2.0,6.0,0.34461936
3328,2.0,1.0,0.34498054
4581,2.0,9.0,0.3454419
5414,1.0,1.0,0.34578884
485M,2.0,9.0,0.34669378
611M1,1.0,2.0,0.34686506
622M,1.0,1.0,0.34747195
211,2.0,1.0,0.34761637
622M,1.0,2.0,0.34876367
23,2.0,2.0,0.34881634
5242,1.0,1.0,0.35036078
5221M,2.0,1.0,0.35077608
112,2.0,8.0,0.35079482
5419Z,2.0,2.0,0.35175925
332M,2.0,2.0,0.35186988
4452,2.0,8.0,0.3528843
44511,2.0,6.0,0.35332975
713Z,1.0,1.0,0.3546435
4441Z,2.0,8.0,0.35481238
622M,1.0,6.0,0.3553849
712,2.0,1.0,0.3566054
6216,1.0,2.0,0.35715687
5415,2.0,9.0,0.3571659
6241,1.0,1.0,0.35718694
5411,2.0,6.0,0.3573702
6111,1.0,8.0,0.357603
9281P,2.0,1.0,0.35802096
814,2.0,1.0,0.35803324
424M,2.0,1.0,0.35894397
2121,2.0,1.0,0.35917336
4238,2.0,8.0,0.3593073
2123,2.0,1.0,0.35953656
327M,2.0,1.0,0.3598353
522M,2.0,6.0,0.36086965
3327,2.0,8.0,0.3610761
6216,2.0,2.0,0.36162466
92M2,2.0,2.0,0.36190376
923,1.0,2.0,0.3620783
6241,1.0,9.0,0.3622885
3MS,1.0,1.0,0.36292803
493,1.0,1.0,0.36330143
484,2.0,9.0,0.36409375
923,2.0,8.0,0.36432892
4244,2.0,1.0,0.3646867
6241,2.0,6.0,0.36493966
5415,2.0,8.0,0.3654126
7211,1.0,2.0,0.36679894
4452,2.0,9.0,0.36708093
5121,1.0,1.0,0.3671696
112,2.0,1.0,0.36720878
3118Z,2.0,9.0,0.36726588
6216,2.0,9.0,0.36732462
5132,2.0,1.0,0.3674517
5321,2.0,2.0,0.36814353
5617Z,2.0,6.0,0.36838728
493,2.0,6.0,0.36867753
5313,2.0,2.0,0.3694374
4413,1.0,1.0,0.3700286
336M,2.0,9.0,0.3709864
4413,2.0,1.0,0.3711955
6231,2.0,6.0,0.3716587
5412,2.0,6.0,0.37266567
6212,2.0,1.0,0.37340936
4552,2.0,2.0,0.37393045
4582,1.0,9.0,0.37506384
5313,1.0,6.0,0.37525108
8123,2.0,9.0,0.3759085
7211,2.0,2.0,0.37646592
8121M,2.0,1.0,0.37660187
52M2,2.0,1.0,0.37691355
6231,2.0,2.0,0.37692395
4853,2.0,6.0,0.37745428
3231,2.0,1.0,0.3774676
3391,2.0,6.0,0.37855875
45611,2.0,9.0,0.37912026
9211MP,1.0,8.0,0.37954652
491,2.0,6.0,0.38032398
611M3,2.0,1.0,0.38097304
3212,2.0,9.0,0.38116276
6244,2.0,8.0,0.38136968
3391,2.0,1.0,0.38161457
493,2.0,9.0,0.38206738
3118Z,2.0,1.0,0.38258484
52M2,2.0,8.0,0.38281256
33299M,2.0,1.0,0.38294348
4571,1.0,1.0,0.38297066
3399M,2.0,1.0,0.383773
611M3,2.0,6.0,0.38393825
5613,2.0,6.0,0.38409615
6222,2.0,2.0,0.3848525
5412,1.0,1.0,0.3856413
