legitimate_value,attr1_value,attr2_value,csp_rate
44414,60_plus,2.0,0.37503362
6231,60_plus,2.0,0.37579432
8121M,18_25,2.0,0.37657136
622M,45_60,1.0,0.3766275
32221,25_45,1.0,0.37672576
92811P6,18_25,1.0,0.37694246
8129,18_25,1.0,0.3770146
5415,18_25,2.0,0.37710887
3211,45_60,1.0,0.37729675
45611,25_45,1.0,0.3774066
5241,45_60,1.0,0.3781223
4591M,25_45,1.0,0.3784284
9211MP,60_plus,1.0,0.37850487
5412,25_45,2.0,0.37873298
4453,25_45,1.0,0.37947726
3391,60_plus,1.0,0.37952796
2122,45_60,1.0,0.3798511
483,25_45,1.0,0.3800854
5413,60_plus,1.0,0.38024357
482,18_25,1.0,0.3808624
6216,25_45,1.0,0.38131002
53M,45_60,1.0,0.3814407
562,25_45,1.0,0.38192967
4491,18_25,2.0,0.3834696
52M2,60_plus,1.0,0.3836511
4442,45_60,2.0,0.3852118
713Z,18_25,2.0,0.38531128
32712,18_25,2.0,0.38534376
5416,25_45,2.0,0.38536683
5121,25_45,1.0,0.3858258
5411,25_45,2.0,0.38617703
561M,60_plus,1.0,0.3863718
4441Z,60_plus,1.0,0.38640204
92811P4,45_60,1.0,0.38692084
5613,25_45,2.0,0.3872645
5418,45_60,1.0,0.38763124
52M2,18_25,1.0,0.38804463
3221,60_plus,1.0,0.38929448
485M,45_60,1.0,0.38950345
4571,45_60,2.0,0.3902267
5617Z,60_plus,2.0,0.39053762
71395,60_plus,1.0,0.39071628
7112,60_plus,1.0,0.39085978
45941,18_25,2.0,0.39087555
52M3,25_45,1.0,0.39172515
92MP,25_45,2.0,0.39177096
4551,45_60,1.0,0.39181885
92MP,45_60,1.0,0.39201298
3345,25_45,2.0,0.39237532
712,25_45,1.0,0.39245036
3328,25_45,1.0,0.39261135
23,45_60,1.0,0.39263758
6212,60_plus,1.0,0.39305717
531M,60_plus,1.0,0.39307332
52M3,18_25,1.0,0.39342102
7115,25_45,2.0,0.3934324
621M,18_25,2.0,0.3935469
5132,25_45,2.0,0.3936684
6211,25_45,1.0,0.39458972
113M,25_45,1.0,0.3949313
5616,25_45,1.0,0.39565948
6244,60_plus,2.0,0.39662874
111,45_60,1.0,0.39687863
561M,60_plus,2.0,0.39734364
4244,60_plus,1.0,0.39770794
516,60_plus,2.0,0.39784575
611M1,45_60,1.0,0.39813098
92113,25_45,1.0,0.39836428
5616,18_25,1.0,0.39872736
6212,45_60,2.0,0.39898413
7111,18_25,2.0,0.39905778
332M,45_60,1.0,0.39946255
3118Z,25_45,1.0,0.39969036
327M,18_25,1.0,0.40002316
5221M,45_60,2.0,0.40068483
92M2,60_plus,2.0,0.4006859
7211,60_plus,2.0,0.40069747
8131,45_60,1.0,0.40100792
621M,60_plus,1.0,0.40165153
3327,45_60,2.0,0.4017439
3366,60_plus,1.0,0.40215752
6212,25_45,2.0,0.40263823
5614,25_45,1.0,0.402647
4492,18_25,2.0,0.40281457
721M,25_45,2.0,0.40352264
9281P,45_60,1.0,0.40403247
5419Z,25_45,2.0,0.4042019
5242,60_plus,2.0,0.404307
9281P,45_60,2.0,0.40460914
55,45_60,2.0,0.40467268
713Z,18_25,1.0,0.40475333
3254,25_45,1.0,0.4053425
314Z,45_60,2.0,0.40559188
45921,25_45,1.0,0.40637442
4235,25_45,1.0,0.4063757
3116,18_25,2.0,0.40653813
