legitimate_value,attr1_value,attr2_value,csp_rate
493,1.0,1.0,0.4482235
484,1.0,1.0,0.44900152
6216,2.0,1.0,0.44957533
812112,1.0,2.0,0.45029458
42393,2.0,2.0,0.45029935
3252,2.0,2.0,0.45046997
311811,2.0,2.0,0.45049185
54194,1.0,2.0,0.45095822
4571,2.0,1.0,0.45109674
8122,1.0,1.0,0.45120952
4581,2.0,1.0,0.4518717
522M,2.0,2.0,0.45216098
32621,2.0,1.0,0.45332146
8129,2.0,1.0,0.45337328
4248,2.0,1.0,0.45353237
492,2.0,1.0,0.4535388
33641M1,2.0,1.0,0.4541617
92MP,2.0,2.0,0.45421293
81393,2.0,2.0,0.45452148
611M3,1.0,1.0,0.45462534
22132,2.0,1.0,0.4549427
52M3,2.0,1.0,0.45674127
813M,2.0,2.0,0.45698383
311M1,2.0,1.0,0.45724514
611M1,2.0,2.0,0.45725614
488,2.0,2.0,0.45746797
4551,1.0,2.0,0.45790836
5413,2.0,1.0,0.45797533
5121,2.0,1.0,0.45810968
561M,2.0,1.0,0.45836088
44414,2.0,2.0,0.459017
3231,1.0,1.0,0.46001083
622M,2.0,2.0,0.46013615
7211,1.0,1.0,0.4604302
3328,1.0,1.0,0.46061325
5616,2.0,2.0,0.46065494
4552,2.0,1.0,0.46089405
8113,2.0,1.0,0.46155155
6214,2.0,2.0,0.46198538
92MP,2.0,1.0,0.46255523
332M,2.0,1.0,0.46308044
4452,2.0,2.0,0.463147
4245,2.0,2.0,0.46339318
6231,2.0,1.0,0.46361002
6213ZM,2.0,2.0,0.4636958
6111,1.0,2.0,0.46379247
51921,2.0,2.0,0.46488917
332MZ,2.0,1.0,0.4650173
4235,2.0,2.0,0.4652326
722Z,2.0,1.0,0.4655692
5221M,2.0,2.0,0.46563002
5614,2.0,1.0,0.46595797
5412,2.0,1.0,0.46665525
5411,2.0,1.0,0.46674535
5131Z,2.0,2.0,0.46714938
3352,2.0,1.0,0.46721113
3212,2.0,1.0,0.46853963
6111,2.0,1.0,0.4686989
4582,2.0,2.0,0.47191304
6211,2.0,2.0,0.47235394
487,2.0,2.0,0.47326362
6216,1.0,2.0,0.47444236
4491,1.0,1.0,0.47470003
332M,2.0,2.0,0.4750411
5614,2.0,2.0,0.47545314
9211MP,1.0,1.0,0.47566688
52M2,1.0,2.0,0.4761206
5182,2.0,1.0,0.47612157
722Z,1.0,1.0,0.47637317
532M2,2.0,1.0,0.476802
56173,2.0,1.0,0.47683328
562,2.0,1.0,0.47836465
52M3,2.0,2.0,0.47866905
713Z,2.0,1.0,0.47926793
3345,2.0,1.0,0.47955832
23,2.0,2.0,0.47989425
7211,2.0,2.0,0.48154214
92MP,1.0,1.0,0.4822504
516,2.0,2.0,0.48277602
7111,2.0,2.0,0.4828705
42491,2.0,1.0,0.48291406
5416,2.0,2.0,0.48293215
3211,1.0,1.0,0.48295677
484,2.0,2.0,0.48330307
488,2.0,1.0,0.48350665
4593,2.0,2.0,0.48354787
3335,2.0,2.0,0.483711
713Z,1.0,1.0,0.4847662
485M,2.0,1.0,0.48493558
6244,1.0,2.0,0.48647973
5617Z,2.0,1.0,0.48717156
6222,2.0,1.0,0.48738384
45941,2.0,2.0,0.48791507
483,2.0,2.0,0.4882565
6216,2.0,2.0,0.48958492
333MS,2.0,1.0,0.48979503
335M,2.0,2.0,0.48985735
484,2.0,1.0,0.4901578
5321,1.0,1.0,0.49038136
5417,2.0,1.0,0.4910745
5418,2.0,1.0,0.49155128
3399ZM,2.0,1.0,0.4918733
33MS,2.0,1.0,0.4921105
6241,2.0,2.0,0.4925616
623M,2.0,1.0,0.4927434
621M,2.0,2.0,0.49332958
22S,2.0,1.0,0.4936902
7224,2.0,2.0,0.4940352
3253,1.0,2.0,0.4950704
485M,2.0,2.0,0.4958861
5418,2.0,2.0,0.4960526
92113,2.0,1.0,0.49622545
5131Z,2.0,1.0,0.49624467
6243,1.0,1.0,0.49697444
337,1.0,1.0,0.4976329
92811P5,2.0,1.0,0.4990486
5615,2.0,2.0,0.49958017
4231,2.0,2.0,0.5007095
481,2.0,1.0,0.50080615
5414,2.0,2.0,0.501081
8121M,2.0,2.0,0.50111014
611M1,1.0,1.0,0.5014624
3253,2.0,1.0,0.5018531
6222,2.0,2.0,0.5022762
336M,2.0,1.0,0.50294137
331M,2.0,1.0,0.5033034
4453,2.0,1.0,0.5033203
311M2,2.0,2.0,0.5038062
92811P3,2.0,2.0,0.5038063
315M,2.0,2.0,0.50496876
55,2.0,1.0,0.5051509
6242,2.0,2.0,0.506381
44414,2.0,1.0,0.506471
4491,2.0,1.0,0.50754744
1133,1.0,1.0,0.5075683
2122,2.0,1.0,0.5077961
4232,2.0,1.0,0.50845826
45921,2.0,1.0,0.5086364
721M,2.0,2.0,0.5096613
92811P2,2.0,1.0,0.50982016
5617Z,2.0,2.0,0.5106013
4492,2.0,1.0,0.5106839
332MZ,1.0,1.0,0.51085085
92M2,2.0,1.0,0.5109327
4442,2.0,2.0,0.51157266
5616,2.0,1.0,0.5118064
5313,2.0,1.0,0.51274174
5241,2.0,2.0,0.51346505
531M,2.0,2.0,0.5135463
315M,2.0,1.0,0.51377547
8121M,1.0,2.0,0.51417994
92M2,2.0,2.0,0.5153228
4234,2.0,1.0,0.5161632
3254,2.0,2.0,0.516773
5613,2.0,1.0,0.51685494
