legitimate_value,attr1_value,attr2_value,csp_rate
4232,0.0,2.0,0.38964367
53M,0.0,1.0,0.39019462
3221,1.0,1.0,0.39102316
6244,1.0,2.0,0.392644
8131,1.0,2.0,0.39264548
6216,0.0,1.0,0.3927148
6243,0.0,2.0,0.39334202
713Z,0.0,2.0,0.39372078
8129,0.0,1.0,0.3950214
2123,0.0,1.0,0.3954649
5414,1.0,1.0,0.396182
814,1.0,2.0,0.39629626
517111,0.0,1.0,0.39637637
3399ZM,0.0,2.0,0.39859194
4581,1.0,1.0,0.39891386
3231,1.0,1.0,0.39894608
327M,0.0,1.0,0.40002316
561M,1.0,1.0,0.40057307
6214,0.0,2.0,0.40077212
4599,0.0,2.0,0.40117672
4595,0.0,2.0,0.40140972
8131,0.0,2.0,0.40145013
7211,1.0,2.0,0.4018063
522M,0.0,2.0,0.40212277
5313,0.0,2.0,0.40244624
5121,0.0,2.0,0.40256828
4595,0.0,1.0,0.40328604
5613,0.0,2.0,0.40367076
314Z,1.0,2.0,0.40559188
337,1.0,1.0,0.40589818
4233,1.0,1.0,0.4059925
44414,1.0,1.0,0.40657496
4552,1.0,2.0,0.40712392
6231,1.0,2.0,0.40746662
5182,1.0,1.0,0.40756202
52M2,0.0,1.0,0.40787584
3366,1.0,1.0,0.40818888
32712,1.0,2.0,0.409951
3115,0.0,1.0,0.41061687
3352,1.0,2.0,0.41125935
561M,1.0,2.0,0.41129726
44414,0.0,2.0,0.4113345
3121,1.0,2.0,0.41151193
516,1.0,1.0,0.4124008
5321,1.0,2.0,0.41297606
3241M,1.0,1.0,0.41301695
5415,1.0,2.0,0.41304174
9281P,1.0,2.0,0.41304198
9211MP,1.0,1.0,0.41319138
493,0.0,2.0,0.41333872
4248,0.0,1.0,0.41362688
481,0.0,1.0,0.4139589
211,1.0,1.0,0.41396996
5418,1.0,1.0,0.41407588
4238,1.0,1.0,0.41447997
722Z,0.0,2.0,0.4145484
44511,0.0,1.0,0.41468713
5413,1.0,1.0,0.41499254
4244,0.0,1.0,0.41532826
332M,1.0,1.0,0.41568503
8139Z,0.0,1.0,0.41594318
6211,0.0,1.0,0.4159768
4441Z,0.0,1.0,0.41603878
7111,0.0,2.0,0.41641828
5131Z,0.0,1.0,0.4167013
811192,1.0,1.0,0.41688138
92811P5,0.0,1.0,0.41703463
4441Z,1.0,1.0,0.417786
5617Z,0.0,1.0,0.41784444
4491,0.0,1.0,0.41794702
3254,0.0,2.0,0.41816822
611M1,0.0,1.0,0.4183258
3211,0.0,2.0,0.41875827
33641M1,1.0,1.0,0.42044517
311M2,1.0,2.0,0.42088893
4241,1.0,2.0,0.420999
33311,1.0,1.0,0.4214786
4234,0.0,2.0,0.42152756
23,1.0,1.0,0.42166373
531M,1.0,1.0,0.4220853
4453,0.0,1.0,0.4228115
44513,1.0,1.0,0.4230226
712,0.0,2.0,0.42394036
5613,1.0,2.0,0.4240585
92MP,1.0,1.0,0.42467347
4599,0.0,1.0,0.42474437
6211,1.0,1.0,0.424839
55,1.0,2.0,0.42507476
5121,1.0,1.0,0.42541838
8131,1.0,1.0,0.42552632
333MS,0.0,1.0,0.42592713
517111,0.0,2.0,0.42619258
111,1.0,1.0,0.42651862
4238,0.0,1.0,0.42654824
4452,0.0,2.0,0.42663196
23,0.0,1.0,0.4266603
611M3,1.0,1.0,0.42686844
54194,0.0,2.0,0.427079
5616,0.0,2.0,0.42727077
6213ZM,1.0,2.0,0.42803225
7211,0.0,1.0,0.42841914
4442,1.0,2.0,0.42894518
6214,1.0,1.0,0.42936108
33641M2,1.0,1.0,0.43000153
5616,0.0,1.0,0.43005604
493,1.0,1.0,0.43043438
485M,1.0,1.0,0.43093577
2211P,1.0,1.0,0.43156895
6211,1.0,2.0,0.4318596
52M2,1.0,1.0,0.43204218
516,0.0,1.0,0.43252394
561M,0.0,2.0,0.43293828
52M3,1.0,1.0,0.43298268
33641M1,0.0,1.0,0.43299356
8111Z,1.0,1.0,0.4334037
52M2,0.0,2.0,0.4334984
4236,0.0,2.0,0.43415433
5132,1.0,1.0,0.43453243
3399ZM,1.0,1.0,0.4350331
611M1,1.0,2.0,0.435349
611M3,0.0,2.0,0.43578216
484,1.0,2.0,0.43630764
4492,1.0,1.0,0.4366749
92119,1.0,1.0,0.43690506
713Z,1.0,2.0,0.4372107
4413,0.0,1.0,0.43737936
311M2,0.0,1.0,0.43780786
112,0.0,1.0,0.43882656
32221,1.0,1.0,0.43905616
3399M,0.0,2.0,0.43919584
6241,0.0,2.0,0.43933907
8121M,0.0,2.0,0.43962556
5419Z,1.0,1.0,0.44014567
4452,1.0,2.0,0.4402347
3211,0.0,1.0,0.44031978
92MP,0.0,2.0,0.44066083
6111,0.0,2.0,0.44080132
332MZ,1.0,1.0,0.44084018
8129,1.0,2.0,0.44111723
336M,0.0,1.0,0.4413369
622M,0.0,2.0,0.44137463
4411,1.0,1.0,0.44144478
2211P,1.0,2.0,0.4414676
4245,0.0,1.0,0.4419461
492,0.0,1.0,0.4423632
721M,1.0,1.0,0.44242167
33641M1,1.0,2.0,0.44251135
51921,1.0,2.0,0.44260508
3115,0.0,2.0,0.44287205
4571,0.0,2.0,0.44303712
33311,1.0,2.0,0.44328028
5417,1.0,2.0,0.44427136
3345,1.0,2.0,0.44429833
622M,1.0,1.0,0.4457921
3314,1.0,1.0,0.44601035
335M,0.0,2.0,0.44636562
92113,0.0,1.0,0.44641697
6111,1.0,2.0,0.44645005
4239Z,1.0,1.0,0.44691855
4552,0.0,2.0,0.44711477
2211P,0.0,1.0,0.44730124
4599,1.0,2.0,0.44746533
722Z,1.0,2.0,0.4480591
4595,1.0,1.0,0.44852418
92811P1,1.0,2.0,0.4485898
3221,0.0,2.0,0.44892898
481,0.0,2.0,0.44939855
5414,1.0,2.0,0.4498088
6241,0.0,1.0,0.4502545
42393,1.0,2.0,0.45029935
311M1,1.0,1.0,0.45135555
4581,1.0,2.0,0.45157322
45941,1.0,2.0,0.45188797
531M,0.0,2.0,0.45206165
8111Z,0.0,1.0,0.4528232
5241,0.0,1.0,0.45309255
3399ZM,1.0,2.0,0.45318583
722Z,0.0,1.0,0.4536908
5321,0.0,1.0,0.45395747
81393,0.0,2.0,0.45452148
92MP,1.0,2.0,0.45477432
531M,0.0,1.0,0.45496365
9211MP,0.0,1.0,0.45528442
814,0.0,2.0,0.45557842
3MS,1.0,1.0,0.45566976
9281P,0.0,2.0,0.45635772
4581,0.0,2.0,0.4565336
3118Z,1.0,2.0,0.4566922
53M,1.0,2.0,0.457084
92119,0.0,2.0,0.45721397
2213M,0.0,1.0,0.45721444
52M3,1.0,2.0,0.4573001
484,0.0,1.0,0.45739678
42491,0.0,1.0,0.45749882
7224,0.0,2.0,0.45801735
3399M,0.0,1.0,0.45833153
8123,0.0,2.0,0.4597268
5614,1.0,1.0,0.46007124
622M,1.0,2.0,0.4602013
5242,1.0,2.0,0.46126753
516,1.0,2.0,0.46144083
45611,0.0,2.0,0.4617469
3222M,1.0,1.0,0.46200362
5416,1.0,1.0,0.46319985
4245,0.0,2.0,0.46339318
5411,0.0,2.0,0.464027
5416,0.0,2.0,0.46405432
611M3,1.0,2.0,0.46433118
517Z,1.0,1.0,0.46488884
522M,1.0,2.0,0.4648943
488,1.0,1.0,0.46506786
7115,0.0,2.0,0.46519673
4MS,0.0,1.0,0.46520233
4235,1.0,2.0,0.4652326
3345,0.0,1.0,0.46564317
5121,1.0,2.0,0.4658612
611M1,1.0,1.0,0.46659145
44513,0.0,2.0,0.46694338
4552,1.0,1.0,0.46726683
5121,0.0,1.0,0.46730295
4412,1.0,1.0,0.4674407
56173,0.0,1.0,0.46757528
522M,1.0,1.0,0.4676475
5412,0.0,1.0,0.4676665
23,1.0,2.0,0.4678551
3261,1.0,1.0,0.46810764
115,0.0,1.0,0.46814135
2121,1.0,1.0,0.468541
8122,1.0,2.0,0.46855366
492,1.0,1.0,0.46857563
56173,1.0,1.0,0.46864453
92811P1,0.0,1.0,0.4687194
5616,1.0,2.0,0.46911547
4249Z,1.0,1.0,0.46919322
491,1.0,2.0,0.46932715
3MS,1.0,2.0,0.46983013
611M1,0.0,2.0,0.47069168
92M2,1.0,1.0,0.47204876
6243,1.0,2.0,0.47286534
9281P,1.0,1.0,0.4729461
8123,0.0,1.0,0.47319683
487,1.0,2.0,0.47326362
4411,0.0,2.0,0.47358117
54194,0.0,1.0,0.474433
3341,1.0,1.0,0.47450113
4552,0.0,1.0,0.47498298
488,0.0,1.0,0.47503027
332M,1.0,2.0,0.4750411
3219ZM,0.0,1.0,0.4754181
713Z,0.0,1.0,0.47632852
621M,0.0,1.0,0.47650617
812112,0.0,2.0,0.47783628
5412,1.0,1.0,0.4783128
6111,1.0,1.0,0.47891787
3162,0.0,1.0,0.47918716
5615,0.0,1.0,0.47924763
45914,0.0,1.0,0.4797822
4238,0.0,2.0,0.4799721
3252,0.0,1.0,0.47999015
5415,1.0,1.0,0.4803838
213,1.0,1.0,0.48047113
3116,1.0,2.0,0.4806407
6242,0.0,2.0,0.48099795
3121,1.0,1.0,0.48181495
92811P2,0.0,2.0,0.48218694
92113,1.0,1.0,0.48290524
44513,1.0,2.0,0.48356014
325M,1.0,1.0,0.48394665
5617Z,1.0,2.0,0.48399496
6241,1.0,2.0,0.48521382
3345,1.0,1.0,0.48552194
45611,1.0,2.0,0.48580778
44513,0.0,1.0,0.48591602
4244,0.0,2.0,0.48629284
44414,1.0,2.0,0.48633343
6216,1.0,2.0,0.48678324
623M,1.0,2.0,0.48695284
5617Z,0.0,2.0,0.48720562
713Z,1.0,1.0,0.48742536
6222,0.0,2.0,0.4878409
23,0.0,2.0,0.48817435
92119,1.0,2.0,0.48820233
6216,0.0,2.0,0.48929584
332MZ,0.0,2.0,0.4910192
721M,0.0,2.0,0.4916819
491,1.0,1.0,0.49189028
327M,1.0,1.0,0.49189967
92811P2,1.0,1.0,0.49198684
6111,0.0,1.0,0.49235755
5241,0.0,2.0,0.49236774
5613,0.0,1.0,0.4928856
3231,0.0,1.0,0.49307373
6242,1.0,2.0,0.49335536
22S,1.0,1.0,0.4936902
4551,0.0,2.0,0.49390036
3253,0.0,2.0,0.4950704
336M,0.0,2.0,0.49562323
5616,1.0,1.0,0.49569756
6214,1.0,2.0,0.49635112
333MS,1.0,2.0,0.4972388
6231,0.0,2.0,0.49727184
813M,1.0,1.0,0.4973442
52M3,0.0,2.0,0.49852443
6244,0.0,2.0,0.49867615
516,0.0,2.0,0.49877736
4591M,1.0,2.0,0.4994736
5413,1.0,2.0,0.4995814
115,1.0,2.0,0.49985975
8113,0.0,1.0,0.5000234
334M1,1.0,1.0,0.5000414
5241,1.0,2.0,0.5002813
4441Z,1.0,2.0,0.5012607
484,1.0,1.0,0.5016511
92811P3,0.0,1.0,0.5017632
3253,1.0,1.0,0.5018531
9211MP,0.0,2.0,0.501979
332MZ,0.0,1.0,0.50206596
4853,1.0,1.0,0.50233704
6212,0.0,2.0,0.5024742
5242,0.0,1.0,0.50261617
92M2,1.0,2.0,0.5034455
4453,0.0,2.0,0.5039439
3118Z,0.0,1.0,0.5045399
3341,0.0,1.0,0.50459397
4491,0.0,2.0,0.5046183
55,1.0,1.0,0.5051509
92M2,0.0,2.0,0.50541794
337,0.0,2.0,0.5057153
1133,1.0,1.0,0.50601673
491,0.0,2.0,0.5062722
4571,1.0,1.0,0.50637585
482,1.0,1.0,0.50649786
722Z,1.0,1.0,0.5065184
6243,0.0,1.0,0.50793135
334M2,1.0,2.0,0.50934714
5613,1.0,1.0,0.50968677
335M,1.0,2.0,0.51160324
3327,0.0,1.0,0.51225865
4452,0.0,1.0,0.51238495
5416,1.0,2.0,0.51278305
4248,1.0,1.0,0.5133906
4561Z,1.0,2.0,0.5143727
481,1.0,1.0,0.5145307
493,1.0,2.0,0.5146461
5313,1.0,2.0,0.51530355
4551,1.0,1.0,0.51549345
113M,1.0,1.0,0.51599044
6222,1.0,2.0,0.5167114
3315,1.0,1.0,0.5168168
5418,0.0,2.0,0.51704216
6214,0.0,1.0,0.51746887
45611,0.0,1.0,0.51828957
485M,1.0,2.0,0.5194779
2213M,0.0,2.0,0.5196267
92M2,0.0,1.0,0.5197806
621M,0.0,2.0,0.5202348
3256,1.0,2.0,0.5202768
6244,0.0,1.0,0.52032644
621M,1.0,2.0,0.5204372
336M,1.0,1.0,0.5206285
5417,1.0,1.0,0.5208487
45921,0.0,1.0,0.5210213
3219ZM,0.0,2.0,0.521415
111,1.0,2.0,0.5237797
45941,0.0,2.0,0.52394205
813M,1.0,2.0,0.5241012
